UniqueKey,year,category_id,category,subcategory_id,subcategory,project_id,project,amount
2011-758,2011,1 ,健康福祉,2,福祉,project_758,社会福祉総務費,96000
2011-759,2011,1 ,健康福祉,2,福祉,project_759,社会福祉総務費,20000000
2011-760,2011,1 ,健康福祉,2,福祉,project_760,社会福祉総務費,24520740
2011-761,2011,1 ,健康福祉,2,福祉,project_761,社会福祉総務費,68910
2011-762,2011,1 ,健康福祉,2,福祉,project_762,社会福祉総務費,436000
2011-763,2011,1 ,健康福祉,2,福祉,project_763,社会福祉総務費,1500000
2011-764,2011,1 ,健康福祉,2,福祉,project_764,社会福祉総務費,129000
2011-765,2011,1 ,健康福祉,2,福祉,project_765,社会福祉総務費,0
2011-766,2011,1 ,健康福祉,2,福祉,project_766,社会福祉総務費,7600
2011-767,2011,1 ,健康福祉,2,福祉,project_767,社会福祉総務費,0
2011-768,2011,1 ,健康福祉,2,福祉,project_768,社会福祉総務費,868865898
2011-769,2011,1 ,健康福祉,2,福祉,project_769,社会福祉総務費,7600
2011-770,2011,1 ,健康福祉,2,福祉,project_770,障害者福祉費,9329367
2011-771,2011,1 ,健康福祉,2,福祉,project_771,障害者福祉費,1120000
2011-772,2011,1 ,健康福祉,2,福祉,project_772,障害者福祉費,3216000
2011-773,2011,1 ,健康福祉,2,福祉,project_773,障害者福祉費,27200
2011-774,2011,1 ,健康福祉,2,福祉,project_774,障害者福祉費,118852
2011-775,2011,1 ,健康福祉,2,福祉,project_775,障害者福祉費,90450
2011-776,2011,1 ,健康福祉,2,福祉,project_776,障害者福祉費,13400
2011-777,2011,1 ,健康福祉,2,福祉,project_777,障害者福祉費,13400
2011-778,2011,1 ,健康福祉,2,福祉,project_778,障害者福祉費,0
2011-779,2011,1 ,健康福祉,2,福祉,project_779,障害者福祉費,283500
2011-780,2011,1 ,健康福祉,2,福祉,project_780,障害者福祉費,0
2011-781,2011,1 ,健康福祉,2,福祉,project_781,障害者福祉費,0
2011-782,2011,1 ,健康福祉,2,福祉,project_782,障害者福祉費,42000
2011-783,2011,1 ,健康福祉,2,福祉,project_783,障害者福祉費,89900
2011-784,2011,1 ,健康福祉,2,福祉,project_784,障害者福祉費,0
2011-785,2011,1 ,健康福祉,2,福祉,project_785,障害者福祉費,38000
2011-786,2011,1 ,健康福祉,2,福祉,project_786,障害者福祉費,6600
2011-787,2011,1 ,健康福祉,2,福祉,project_787,障害者福祉費,99225
2011-788,2011,1 ,健康福祉,2,福祉,project_788,障害者福祉費,399991
2011-789,2011,1 ,健康福祉,2,福祉,project_789,障害者福祉費,189000
2011-790,2011,1 ,健康福祉,2,福祉,project_790,障害者福祉費,329108
2011-791,2011,1 ,健康福祉,2,福祉,project_791,障害者福祉費,0
2011-792,2011,1 ,健康福祉,2,福祉,project_792,障害者福祉費,10012
2011-793,2011,1 ,健康福祉,2,福祉,project_793,障害者福祉費,441110
2011-794,2011,1 ,健康福祉,2,福祉,project_794,障害者福祉費,606402
2011-795,2011,1 ,健康福祉,2,福祉,project_795,障害者福祉費,7925
2011-796,2011,1 ,健康福祉,2,福祉,project_796,障害者福祉費,49378
2011-797,2011,1 ,健康福祉,2,福祉,project_797,障害者福祉費,13529
2011-798,2011,1 ,健康福祉,2,福祉,project_798,障害者福祉費,1821000
2011-799,2011,1 ,健康福祉,2,福祉,project_799,障害者福祉費,861340
2011-800,2011,1 ,健康福祉,2,福祉,project_800,障害者福祉費,0
2011-801,2011,1 ,健康福祉,2,福祉,project_801,障害者福祉費,1136875
2011-802,2011,1 ,健康福祉,2,福祉,project_802,障害者福祉費,74611
2011-803,2011,1 ,健康福祉,2,福祉,project_803,障害者福祉費,59694
2011-804,2011,1 ,健康福祉,2,福祉,project_804,障害者福祉費,4057
2011-805,2011,1 ,健康福祉,2,福祉,project_805,障害者福祉費,0
2011-806,2011,1 ,健康福祉,2,福祉,project_806,障害者福祉費,1790250
2011-807,2011,1 ,健康福祉,2,福祉,project_807,障害者福祉費,1233205
2011-808,2011,1 ,健康福祉,2,福祉,project_808,障害者福祉費,2300000
2011-809,2011,1 ,健康福祉,2,福祉,project_809,障害者福祉費,0
2011-810,2011,1 ,健康福祉,2,福祉,project_810,障害者福祉費,39663820
2011-811,2011,1 ,健康福祉,2,福祉,project_811,障害者福祉費,9990
2011-812,2011,1 ,健康福祉,2,福祉,project_812,障害者福祉費,322940
2011-813,2011,1 ,健康福祉,2,福祉,project_813,障害者福祉費,3590
2011-814,2011,1 ,健康福祉,2,福祉,project_814,障害者福祉費,112660
2011-815,2011,1 ,健康福祉,2,福祉,project_815,障害者福祉費,50800
2011-816,2011,1 ,健康福祉,2,福祉,project_816,障害者福祉費,622440
2011-817,2011,1 ,健康福祉,2,福祉,project_817,障害者福祉費,14000
2011-818,2011,1 ,健康福祉,2,福祉,project_818,障害者福祉費,14000
2011-819,2011,1 ,健康福祉,2,福祉,project_819,障害者福祉費,1685968
2011-820,2011,1 ,健康福祉,2,福祉,project_820,障害者福祉費,1225062
2011-821,2011,1 ,健康福祉,2,福祉,project_821,障害者福祉費,934685
2011-822,2011,1 ,健康福祉,2,福祉,project_822,障害者福祉費,8217406
2011-823,2011,1 ,健康福祉,2,福祉,project_823,障害者福祉費,146360352
2011-824,2011,1 ,健康福祉,2,福祉,project_824,障害者福祉費,41971450
2011-825,2011,1 ,健康福祉,2,福祉,project_825,障害者福祉費,1335795360
2011-826,2011,1 ,健康福祉,2,福祉,project_826,障害者福祉費,20303139
2011-827,2011,1 ,健康福祉,2,福祉,project_827,障害者福祉費,14903245
2011-828,2011,1 ,健康福祉,2,福祉,project_828,障害者福祉費,23821329
2011-829,2011,1 ,健康福祉,2,福祉,project_829,障害者福祉費,84667800
2011-830,2011,1 ,健康福祉,2,福祉,project_830,障害者福祉費,15226420
2011-831,2011,1 ,健康福祉,2,福祉,project_831,障害者福祉費,1547210
2011-832,2011,1 ,健康福祉,2,福祉,project_832,障害者福祉費,702874
2011-833,2011,1 ,健康福祉,2,福祉,project_833,障害者福祉費,4419600
2011-834,2011,1 ,健康福祉,2,福祉,project_834,障害者福祉費,0
2011-835,2011,1 ,健康福祉,2,福祉,project_835,老人福祉費,71800
2011-836,2011,1 ,健康福祉,2,福祉,project_836,老人福祉費,130500
2011-837,2011,1 ,健康福祉,2,福祉,project_837,老人福祉費,7600
2011-838,2011,1 ,健康福祉,2,福祉,project_838,老人福祉費,6900000
2011-839,2011,1 ,健康福祉,2,福祉,project_839,老人福祉費,0
2011-840,2011,1 ,健康福祉,2,福祉,project_840,老人福祉費,1330
2011-841,2011,1 ,健康福祉,2,福祉,project_841,老人福祉費,55400
2011-842,2011,1 ,健康福祉,2,福祉,project_842,老人福祉費,147600
2011-843,2011,1 ,健康福祉,2,福祉,project_843,老人福祉費,18900
2011-844,2011,1 ,健康福祉,2,福祉,project_844,老人福祉費,12049
2011-845,2011,1 ,健康福祉,2,福祉,project_845,老人福祉費,0
2011-846,2011,1 ,健康福祉,2,福祉,project_846,老人福祉費,1383635
2011-847,2011,1 ,健康福祉,2,福祉,project_847,老人福祉費,69825
2011-848,2011,1 ,健康福祉,2,福祉,project_848,老人福祉費,230440
2011-849,2011,1 ,健康福祉,2,福祉,project_849,老人福祉費,52825
2011-850,2011,1 ,健康福祉,2,福祉,project_850,老人福祉費,0
2011-851,2011,1 ,健康福祉,2,福祉,project_851,老人福祉費,540960
2011-852,2011,1 ,健康福祉,2,福祉,project_852,老人福祉費,392829
2011-853,2011,1 ,健康福祉,2,福祉,project_853,老人福祉費,382200
2011-854,2011,1 ,健康福祉,2,福祉,project_854,老人福祉費,0
2011-855,2011,1 ,健康福祉,2,福祉,project_855,老人福祉費,1315960
2011-856,2011,1 ,健康福祉,2,福祉,project_856,老人福祉費,127829
2011-857,2011,1 ,健康福祉,2,福祉,project_857,老人福祉費,9236700
2011-858,2011,1 ,健康福祉,2,福祉,project_858,老人福祉費,0
2011-859,2011,1 ,健康福祉,2,福祉,project_859,老人福祉費,8316525
2011-860,2011,1 ,健康福祉,2,福祉,project_860,老人福祉費,1350000
2011-861,2011,1 ,健康福祉,2,福祉,project_861,老人福祉費,1350000
2011-862,2011,1 ,健康福祉,2,福祉,project_862,老人福祉費,2950200
2011-863,2011,1 ,健康福祉,2,福祉,project_863,老人福祉費,234970
2011-864,2011,1 ,健康福祉,2,福祉,project_864,老人福祉費,0
2011-865,2011,1 ,健康福祉,2,福祉,project_865,老人福祉費,427930
2011-866,2011,1 ,健康福祉,2,福祉,project_866,老人福祉費,71660
2011-867,2011,1 ,健康福祉,2,福祉,project_867,老人福祉費,7875000
2011-868,2011,1 ,健康福祉,2,福祉,project_868,老人福祉費,0
2011-869,2011,1 ,健康福祉,2,福祉,project_869,老人福祉費,43173141
2011-870,2011,1 ,健康福祉,2,福祉,project_870,老人福祉費,971441020
2011-871,2011,1 ,健康福祉,2,福祉,project_871,老人福祉費,1494410
2011-872,2011,1 ,健康福祉,2,福祉,project_872,老人福祉費,30000000
2011-873,2011,1 ,健康福祉,2,福祉,project_873,老人福祉費,10800000
2011-874,2011,1 ,健康福祉,2,福祉,project_874,老人福祉費,9340000
2011-875,2011,1 ,健康福祉,2,福祉,project_875,老人福祉費,11630214
2011-876,2011,1 ,健康福祉,2,福祉,project_876,老人福祉費,5511000
2011-877,2011,1 ,健康福祉,2,福祉,project_877,老人福祉費,2212305
2011-878,2011,1 ,健康福祉,2,福祉,project_878,老人福祉費,7182580
2011-879,2011,1 ,健康福祉,2,福祉,project_879,老人福祉費,9820000
2011-880,2011,1 ,健康福祉,2,福祉,project_880,老人福祉費,20769000
2011-881,2011,1 ,健康福祉,2,福祉,project_881,老人福祉費,159816317
2011-882,2011,1 ,健康福祉,2,福祉,project_882,老人福祉費,930000
2011-883,2011,1 ,健康福祉,2,福祉,project_883,老人福祉費,292439
2011-884,2011,1 ,健康福祉,2,福祉,project_884,老人福祉費,1175277929
2011-885,2011,1 ,健康福祉,2,福祉,project_885,老人福祉費,296310039
2011-886,2011,1 ,健康福祉,2,福祉,project_886,老人福祉費,5949907
2011-887,2011,1 ,健康福祉,2,福祉,project_887,国民年金事務費,0
2011-888,2011,1 ,健康福祉,2,福祉,project_888,国民年金事務費,14326950
2011-889,2011,1 ,健康福祉,2,福祉,project_889,国民年金事務費,1056000
2011-890,2011,1 ,健康福祉,2,福祉,project_890,国民年金事務費,648000
2011-891,2011,1 ,健康福祉,2,福祉,project_891,国民年金事務費,17682
2011-892,2011,1 ,健康福祉,2,福祉,project_892,国民年金事務費,310800
2011-893,2011,1 ,健康福祉,2,福祉,project_893,国民年金事務費,5624870
2011-894,2011,1 ,健康福祉,2,福祉,project_894,国民年金事務費,524000
2011-895,2011,1 ,健康福祉,2,福祉,project_895,国民年金事務費,5029057
2011-896,2011,1 ,健康福祉,2,福祉,project_896,国民年金事務費,22570
2011-897,2011,1 ,健康福祉,2,福祉,project_897,国民年金事務費,19000
2011-898,2011,1 ,健康福祉,2,福祉,project_898,国民年金事務費,84211
2011-899,2011,1 ,健康福祉,2,福祉,project_899,国民年金事務費,2500
2011-900,2011,1 ,健康福祉,2,福祉,project_900,国民年金事務費,123000
2011-901,2011,1 ,健康福祉,2,福祉,project_901,社会福祉施設管理費,0
2011-902,2011,1 ,健康福祉,2,福祉,project_902,社会福祉施設管理費,0
2011-903,2011,1 ,健康福祉,2,福祉,project_903,社会福祉施設管理費,71285
2011-904,2011,1 ,健康福祉,2,福祉,project_904,社会福祉施設管理費,213838
2011-905,2011,1 ,健康福祉,2,福祉,project_905,社会福祉施設管理費,389297
2011-906,2011,1 ,健康福祉,2,福祉,project_906,社会福祉施設管理費,85000
2011-907,2011,1 ,健康福祉,2,福祉,project_907,社会福祉施設管理費,750845
2011-908,2011,1 ,健康福祉,2,福祉,project_908,社会福祉施設管理費,0
2011-909,2011,1 ,健康福祉,2,福祉,project_909,社会福祉施設管理費,263515
2011-910,2011,1 ,健康福祉,2,福祉,project_910,社会福祉施設管理費,219476
2011-911,2011,1 ,健康福祉,2,福祉,project_911,社会福祉施設管理費,609986
2011-912,2011,1 ,健康福祉,2,福祉,project_912,社会福祉施設管理費,0
2011-913,2011,1 ,健康福祉,2,福祉,project_913,社会福祉施設管理費,99750
2011-914,2011,1 ,健康福祉,2,福祉,project_914,社会福祉施設管理費,539684
2011-915,2011,1 ,健康福祉,2,福祉,project_915,社会福祉施設管理費,159495
2011-916,2011,1 ,健康福祉,2,福祉,project_916,社会福祉施設管理費,243783
2011-917,2011,1 ,健康福祉,2,福祉,project_917,社会福祉施設管理費,2600
2011-918,2011,1 ,健康福祉,2,福祉,project_918,社会福祉施設管理費,31061
2011-919,2011,1 ,健康福祉,2,福祉,project_919,社会福祉施設管理費,1658
2011-920,2011,1 ,健康福祉,2,福祉,project_920,社会福祉施設管理費,100329
2011-921,2011,1 ,健康福祉,2,福祉,project_921,社会福祉施設管理費,158479
2011-922,2011,1 ,健康福祉,2,福祉,project_922,社会福祉施設管理費,5974
2011-923,2011,1 ,健康福祉,2,福祉,project_923,社会福祉施設管理費,38000
2011-924,2011,1 ,健康福祉,2,福祉,project_924,社会福祉施設管理費,0
2011-925,2011,1 ,健康福祉,2,福祉,project_925,社会福祉施設管理費,235820
2011-926,2011,1 ,健康福祉,2,福祉,project_926,社会福祉施設管理費,0
2011-927,2011,1 ,健康福祉,2,福祉,project_927,社会福祉施設管理費,0
2011-928,2011,1 ,健康福祉,2,福祉,project_928,社会福祉施設管理費,0
2011-929,2011,1 ,健康福祉,2,福祉,project_929,社会福祉施設管理費,0
2011-930,2011,1 ,健康福祉,2,福祉,project_930,社会福祉施設管理費,325500
2011-931,2011,1 ,健康福祉,2,福祉,project_931,社会福祉施設管理費,5400000
2011-932,2011,1 ,健康福祉,2,福祉,project_932,社会福祉施設管理費,105000
2011-933,2011,1 ,健康福祉,2,福祉,project_933,社会福祉施設管理費,83388000
2011-934,2011,1 ,健康福祉,2,福祉,project_934,社会福祉施設管理費,313404
2011-935,2011,1 ,健康福祉,2,福祉,project_935,社会福祉施設管理費,2088000
2011-936,2011,1 ,健康福祉,2,福祉,project_936,社会福祉施設管理費,698250
2011-937,2011,1 ,健康福祉,2,福祉,project_937,社会福祉施設管理費,30000
2011-938,2011,1 ,健康福祉,2,福祉,project_938,社会福祉施設管理費,72000
2011-939,2011,1 ,健康福祉,2,福祉,project_939,社会福祉施設管理費,51135
2011-940,2011,1 ,健康福祉,2,福祉,project_940,社会福祉施設管理費,0
2011-941,2011,1 ,健康福祉,2,福祉,project_941,社会福祉施設管理費,1785000
2011-942,2011,1 ,健康福祉,2,福祉,project_942,社会福祉施設管理費,0
2011-943,2011,1 ,健康福祉,2,福祉,project_943,社会福祉施設管理費,2260650
2011-944,2011,1 ,健康福祉,2,福祉,project_944,社会福祉施設管理費,0
2011-945,2011,1 ,健康福祉,2,福祉,project_945,社会福祉施設管理費,0
2011-946,2011,1 ,健康福祉,2,福祉,project_946,社会福祉施設管理費,1249500
2011-947,2011,1 ,健康福祉,2,福祉,project_947,社会福祉施設管理費,0
2011-948,2011,1 ,健康福祉,2,福祉,project_948,社会福祉施設管理費,3990000
2011-949,2011,1 ,健康福祉,2,福祉,project_949,社会福祉施設管理費,0
2011-950,2011,2 ,子育て・教育,1,こども青少年,project_950,児童福祉総務費,7600
2011-951,2011,2 ,子育て・教育,1,こども青少年,project_951,児童福祉総務費,76500
2011-952,2011,2 ,子育て・教育,1,こども青少年,project_952,児童福祉総務費,8408000
2011-953,2011,2 ,子育て・教育,1,こども青少年,project_953,児童福祉総務費,72107542
2011-954,2011,2 ,子育て・教育,1,こども青少年,project_954,児童福祉総務費,432000
2011-955,2011,2 ,子育て・教育,1,こども青少年,project_955,児童福祉総務費,2232000
2011-956,2011,2 ,子育て・教育,1,こども青少年,project_956,児童福祉総務費,1020000
2011-957,2011,2 ,子育て・教育,1,こども青少年,project_957,児童福祉総務費,2931427
2011-958,2011,2 ,子育て・教育,1,こども青少年,project_958,児童福祉総務費,954000
2011-959,2011,2 ,子育て・教育,1,こども青少年,project_959,児童福祉総務費,28836830
2011-960,2011,2 ,子育て・教育,1,こども青少年,project_960,児童福祉総務費,484000
2011-961,2011,2 ,子育て・教育,1,こども青少年,project_961,児童福祉総務費,93008
2011-962,2011,2 ,子育て・教育,1,こども青少年,project_962,児童福祉総務費,25807742
2011-963,2011,2 ,子育て・教育,1,こども青少年,project_963,児童福祉総務費,610000
2011-964,2011,2 ,子育て・教育,1,こども青少年,project_964,児童福祉総務費,0
2011-965,2011,2 ,子育て・教育,1,こども青少年,project_965,児童福祉総務費,13500
2011-966,2011,2 ,子育て・教育,1,こども青少年,project_966,児童福祉総務費,16660
2011-967,2011,2 ,子育て・教育,1,こども青少年,project_967,児童福祉総務費,91540
2011-968,2011,2 ,子育て・教育,1,こども青少年,project_968,児童福祉総務費,291983
2011-969,2011,2 ,子育て・教育,1,こども青少年,project_969,児童福祉総務費,100000
2011-970,2011,2 ,子育て・教育,1,こども青少年,project_970,児童福祉総務費,93700
2011-971,2011,2 ,子育て・教育,1,こども青少年,project_971,児童福祉総務費,368570
2011-972,2011,2 ,子育て・教育,1,こども青少年,project_972,児童福祉総務費,0
2011-973,2011,2 ,子育て・教育,1,こども青少年,project_973,児童福祉総務費,183887
2011-974,2011,2 ,子育て・教育,1,こども青少年,project_974,児童福祉総務費,0
2011-975,2011,2 ,子育て・教育,1,こども青少年,project_975,児童福祉総務費,35316
2011-976,2011,2 ,子育て・教育,1,こども青少年,project_976,児童福祉総務費,51839
2011-977,2011,2 ,子育て・教育,1,こども青少年,project_977,児童福祉総務費,120946
2011-978,2011,2 ,子育て・教育,1,こども青少年,project_978,児童福祉総務費,12000
2011-979,2011,2 ,子育て・教育,1,こども青少年,project_979,児童福祉総務費,50000
2011-980,2011,2 ,子育て・教育,1,こども青少年,project_980,児童福祉総務費,677000
2011-981,2011,2 ,子育て・教育,1,こども青少年,project_981,児童福祉総務費,0
2011-982,2011,2 ,子育て・教育,1,こども青少年,project_982,児童福祉総務費,3763053
2011-983,2011,2 ,子育て・教育,1,こども青少年,project_983,児童福祉総務費,28606000
2011-984,2011,2 ,子育て・教育,1,こども青少年,project_984,児童福祉総務費,85223400
2011-985,2011,2 ,子育て・教育,1,こども青少年,project_985,児童福祉総務費,0
2011-986,2011,2 ,子育て・教育,1,こども青少年,project_986,児童福祉総務費,640
2011-987,2011,2 ,子育て・教育,1,こども青少年,project_987,児童福祉総務費,14301000
2011-988,2011,2 ,子育て・教育,1,こども青少年,project_988,児童福祉総務費,20276550
2011-989,2011,2 ,子育て・教育,1,こども青少年,project_989,児童福祉総務費,0
2011-990,2011,2 ,子育て・教育,1,こども青少年,project_990,児童福祉総務費,37050
2011-991,2011,2 ,子育て・教育,1,こども青少年,project_991,児童福祉総務費,2500000
2011-992,2011,2 ,子育て・教育,1,こども青少年,project_992,児童福祉総務費,3800000
2011-993,2011,2 ,子育て・教育,1,こども青少年,project_993,児童福祉総務費,1320000
2011-994,2011,2 ,子育て・教育,1,こども青少年,project_994,児童福祉総務費,178820
2011-995,2011,2 ,子育て・教育,1,こども青少年,project_995,児童福祉総務費,1202496000
2011-996,2011,2 ,子育て・教育,1,こども青少年,project_996,児童福祉総務費,120000
2011-997,2011,2 ,子育て・教育,1,こども青少年,project_997,児童福祉総務費,2696800
2011-998,2011,2 ,子育て・教育,1,こども青少年,project_998,児童福祉総務費,198000
2011-999,2011,2 ,子育て・教育,1,こども青少年,project_999,児童福祉総務費,394000
2011-1000,2011,2 ,子育て・教育,1,こども青少年,project_1000,児童福祉総務費,16000
2011-1001,2011,2 ,子育て・教育,1,こども青少年,project_1001,児童措置費,62471
2011-1002,2011,2 ,子育て・教育,1,こども青少年,project_1002,児童措置費,47465300
2011-1003,2011,2 ,子育て・教育,1,こども青少年,project_1003,児童措置費,133245
2011-1004,2011,2 ,子育て・教育,1,こども青少年,project_1004,児童措置費,722480
2011-1005,2011,2 ,子育て・教育,1,こども青少年,project_1005,児童措置費,793738420
2011-1006,2011,2 ,子育て・教育,1,こども青少年,project_1006,ひとり親家庭福祉費,33000
2011-1007,2011,2 ,子育て・教育,1,こども青少年,project_1007,ひとり親家庭福祉費,3792000
2011-1008,2011,2 ,子育て・教育,1,こども青少年,project_1008,ひとり親家庭福祉費,38280
2011-1009,2011,2 ,子育て・教育,1,こども青少年,project_1009,ひとり親家庭福祉費,0
2011-1010,2011,2 ,子育て・教育,1,こども青少年,project_1010,ひとり親家庭福祉費,0
2011-1011,2011,2 ,子育て・教育,1,こども青少年,project_1011,ひとり親家庭福祉費,55804
2011-1012,2011,2 ,子育て・教育,1,こども青少年,project_1012,ひとり親家庭福祉費,42000
2011-1013,2011,2 ,子育て・教育,1,こども青少年,project_1013,ひとり親家庭福祉費,185000
2011-1014,2011,2 ,子育て・教育,1,こども青少年,project_1014,ひとり親家庭福祉費,310250
2011-1015,2011,2 ,子育て・教育,1,こども青少年,project_1015,ひとり親家庭福祉費,10000
2011-1016,2011,2 ,子育て・教育,1,こども青少年,project_1016,ひとり親家庭福祉費,834000
2011-1017,2011,2 ,子育て・教育,1,こども青少年,project_1017,ひとり親家庭福祉費,1200000
2011-1018,2011,2 ,子育て・教育,1,こども青少年,project_1018,ひとり親家庭福祉費,1606700
2011-1019,2011,2 ,子育て・教育,1,こども青少年,project_1019,ひとり親家庭福祉費,0
2011-1020,2011,2 ,子育て・教育,1,こども青少年,project_1020,ひとり親家庭福祉費,27233757
2011-1021,2011,2 ,子育て・教育,1,こども青少年,project_1021,ひとり親家庭福祉費,22899000
2011-1022,2011,2 ,子育て・教育,1,こども青少年,project_1022,ひとり親家庭福祉費,391212910
2011-1023,2011,2 ,子育て・教育,1,こども青少年,project_1023,ひとり親家庭福祉費,222507
2011-1024,2011,2 ,子育て・教育,1,こども青少年,project_1024,児童福祉施設費,76500
2011-1025,2011,2 ,子育て・教育,1,こども青少年,project_1025,児童福祉施設費,0
2011-1026,2011,2 ,子育て・教育,1,こども青少年,project_1026,児童福祉施設費,0
2011-1027,2011,2 ,子育て・教育,1,こども青少年,project_1027,児童福祉施設費,0
2011-1028,2011,2 ,子育て・教育,1,こども青少年,project_1028,児童福祉施設費,1190500
2011-1029,2011,2 ,子育て・教育,1,こども青少年,project_1029,児童福祉施設費,72000
2011-1030,2011,2 ,子育て・教育,1,こども青少年,project_1030,児童福祉施設費,3654727
2011-1031,2011,2 ,子育て・教育,1,こども青少年,project_1031,児童福祉施設費,241616028
2011-1032,2011,2 ,子育て・教育,1,こども青少年,project_1032,児童福祉施設費,7086800
2011-1033,2011,2 ,子育て・教育,1,こども青少年,project_1033,児童福祉施設費,1639100
2011-1034,2011,2 ,子育て・教育,1,こども青少年,project_1034,児童福祉施設費,864000
2011-1035,2011,2 ,子育て・教育,1,こども青少年,project_1035,児童福祉施設費,95315610
2011-1036,2011,2 ,子育て・教育,1,こども青少年,project_1036,児童福祉施設費,3928196
2011-1037,2011,2 ,子育て・教育,1,こども青少年,project_1037,児童福祉施設費,488000
